datetime,symbol,open,high,low,close,volume
2022-06-01 02:00:00,CRYPTO:DOTUSD,10.353,10.741,9.266,9.453,0.0
2022-06-02 02:00:00,CRYPTO:DOTUSD,9.453,10.088,9.298,9.881,0.0
2022-06-03 02:00:00,CRYPTO:DOTUSD,9.881,9.911,9.207,9.368,0.0
2022-06-04 02:00:00,CRYPTO:DOTUSD,9.369,9.549,9.137,9.435,0.0
2022-06-05 02:00:00,CRYPTO:DOTUSD,9.441,9.545,9.252,9.34,0.0
2022-06-06 02:00:00,CRYPTO:DOTUSD,9.343,9.927,9.319,9.498,0.0
2022-06-07 02:00:00,CRYPTO:DOTUSD,9.496,9.496,8.85,9.222,0.0
2022-06-08 02:00:00,CRYPTO:DOTUSD,9.217,9.388,8.897,9.0,0.0
2022-06-09 02:00:00,CRYPTO:DOTUSD,9.001,9.455,8.91,9.232,0.0
2022-06-10 02:00:00,CRYPTO:DOTUSD,9.225,9.362,8.523,8.653,0.0
2022-06-11 02:00:00,CRYPTO:DOTUSD,8.654,8.843,7.909,8.031,0.0
2022-06-12 02:00:00,CRYPTO:DOTUSD,8.033,8.102,7.386,7.398,0.0
2022-06-13 02:00:00,CRYPTO:DOTUSD,7.401,7.466,6.355,7.038,0.0
2022-06-14 02:00:00,CRYPTO:DOTUSD,7.027,7.548,6.674,7.356,0.0
2022-06-15 02:00:00,CRYPTO:DOTUSD,7.36,8.778,6.836,8.494,0.0
2022-06-16 02:00:00,CRYPTO:DOTUSD,8.489,8.54,6.973,7.114,0.0
2022-06-17 02:00:00,CRYPTO:DOTUSD,7.114,7.45,7.027,7.267,0.0
2022-06-18 02:00:00,CRYPTO:DOTUSD,7.264,7.399,6.463,7.045,0.0
2022-06-19 02:00:00,CRYPTO:DOTUSD,7.047,7.637,6.762,7.517,0.0
2022-06-20 02:00:00,CRYPTO:DOTUSD,7.513,8.005,7.163,7.867,0.0
2022-06-21 02:00:00,CRYPTO:DOTUSD,7.862,8.262,7.671,7.753,0.0
2022-06-22 02:00:00,CRYPTO:DOTUSD,7.751,7.802,7.349,7.38,0.0
2022-06-23 02:00:00,CRYPTO:DOTUSD,7.383,7.814,7.358,7.777,0.0
2022-06-24 02:00:00,CRYPTO:DOTUSD,7.773,8.34,7.722,8.18,0.0
2022-06-25 02:00:00,CRYPTO:DOTUSD,8.182,8.359,7.79,8.125,0.0
2022-06-26 02:00:00,CRYPTO:DOTUSD,8.128,8.478,7.815,7.835,0.0
2022-06-27 02:00:00,CRYPTO:DOTUSD,7.831,8.196,7.693,7.727,0.0
2022-06-28 02:00:00,CRYPTO:DOTUSD,7.733,7.988,7.254,7.303,0.0
2022-06-29 02:00:00,CRYPTO:DOTUSD,7.309,7.432,6.951,7.03,0.0
2022-06-30 02:00:00,CRYPTO:DOTUSD,7.03,7.093,6.633,7.061,0.0
