datetime,symbol,open,high,low,close,volume
2023-05-01 02:00:00,CRYPTO:XRPUSD,0.47138,0.47258,0.45564,0.46347,0.0
2023-05-02 02:00:00,CRYPTO:XRPUSD,0.46345,0.46843,0.45866,0.46706,0.0
2023-05-03 02:00:00,CRYPTO:XRPUSD,0.46699,0.4673,0.44972,0.46212,0.0
2023-05-04 02:00:00,CRYPTO:XRPUSD,0.4621,0.46382,0.4577,0.46346,0.0
2023-05-05 02:00:00,CRYPTO:XRPUSD,0.46334,0.47163,0.4579,0.46846,0.0
2023-05-06 02:00:00,CRYPTO:XRPUSD,0.46851,0.47016,0.4532,0.45689,0.0
2023-05-07 02:00:00,CRYPTO:XRPUSD,0.45691,0.4659,0.44949,0.4514,0.0
2023-05-08 02:00:00,CRYPTO:XRPUSD,0.45138,0.45324,0.41333,0.42963,0.0
2023-05-09 02:00:00,CRYPTO:XRPUSD,0.42963,0.43552,0.42186,0.43418,0.0
2023-05-10 02:00:00,CRYPTO:XRPUSD,0.42934,0.43672,0.415,0.43033,0.0
2023-05-11 02:00:00,CRYPTO:XRPUSD,0.4303,0.43042,0.41258,0.42269,0.0
2023-05-12 02:00:00,CRYPTO:XRPUSD,0.4227,0.4397,0.41757,0.42846,0.0
2023-05-13 02:00:00,CRYPTO:XRPUSD,0.42846,0.42878,0.42373,0.42679,0.0
2023-05-14 02:00:00,CRYPTO:XRPUSD,0.42674,0.4315,0.42425,0.42524,0.0
2023-05-15 02:00:00,CRYPTO:XRPUSD,0.42689,0.4308,0.42226,0.42791,0.0
2023-05-16 02:00:00,CRYPTO:XRPUSD,0.42791,0.4439,0.42203,0.44307,0.0
2023-05-17 02:00:00,CRYPTO:XRPUSD,0.44301,0.4613,0.43812,0.44965,0.0
2023-05-18 02:00:00,CRYPTO:XRPUSD,0.44924,0.47189,0.44332,0.45919,0.0
2023-05-19 02:00:00,CRYPTO:XRPUSD,0.45925,0.4749,0.45769,0.46759,0.0
2023-05-20 02:00:00,CRYPTO:XRPUSD,0.46759,0.47112,0.46231,0.46846,0.0
2023-05-21 02:00:00,CRYPTO:XRPUSD,0.46847,0.47054,0.45537,0.45734,0.0
2023-05-22 02:00:00,CRYPTO:XRPUSD,0.45738,0.4672,0.4498,0.46167,0.0
2023-05-23 02:00:00,CRYPTO:XRPUSD,0.46171,0.46717,0.4592,0.46407,0.0
2023-05-24 02:00:00,CRYPTO:XRPUSD,0.46498,0.46502,0.44684,0.45269,0.0
2023-05-25 02:00:00,CRYPTO:XRPUSD,0.45262,0.45473,0.44509,0.45388,0.0
2023-05-26 02:00:00,CRYPTO:XRPUSD,0.4539,0.4734,0.45261,0.4723,0.0
2023-05-27 02:00:00,CRYPTO:XRPUSD,0.47232,0.48184,0.46988,0.47582,0.0
2023-05-28 02:00:00,CRYPTO:XRPUSD,0.47529,0.48808,0.47326,0.48486,0.0
2023-05-29 02:00:00,CRYPTO:XRPUSD,0.48481,0.49549,0.47724,0.49504,0.0
2023-05-30 02:00:00,CRYPTO:XRPUSD,0.49504,0.52854,0.48982,0.52186,0.0
2023-05-31 02:00:00,CRYPTO:XRPUSD,0.52186,0.525,0.50163,0.5153,0.0
