datetime,symbol,open,high,low,close,volume
2021-07-01 02:00:00,CRYPTO:ETHUSD,2277.28,2277.5025,2073.265,2108.355,0.0
2021-07-02 02:00:00,CRYPTO:ETHUSD,2107.6175,2159.605,2018.0575,2155.72,0.0
2021-07-03 02:00:00,CRYPTO:ETHUSD,2157.2125,2239.7275,2112.415,2227.3325,0.0
2021-07-04 02:00:00,CRYPTO:ETHUSD,2227.935,2388.85,2190.865,2323.875,0.0
2021-07-05 02:00:00,CRYPTO:ETHUSD,2322.965,2323.6625,2158.5125,2198.0375,0.0
2021-07-06 02:00:00,CRYPTO:ETHUSD,2197.1625,2350.0275,2195.31,2322.5525,0.0
2021-07-07 02:00:00,CRYPTO:ETHUSD,2321.95,2409.595,2294.555,2315.3975,0.0
2021-07-08 02:00:00,CRYPTO:ETHUSD,2315.3825,2325.275,2084.395,2116.275,0.0
2021-07-09 02:00:00,CRYPTO:ETHUSD,2115.7575,2188.2025,2049.06,2146.8125,0.0
2021-07-10 02:00:00,CRYPTO:ETHUSD,2147.615,2192.4925,2075.3,2110.3525,0.0
2021-07-11 02:00:00,CRYPTO:ETHUSD,2111.905,2173.0675,2081.6275,2139.63,0.0
2021-07-12 02:00:00,CRYPTO:ETHUSD,2140.81,2168.455,2006.9625,2032.5575,0.0
2021-07-13 02:00:00,CRYPTO:ETHUSD,2031.735,2047.01,1916.5125,1940.3525,0.0
2021-07-14 02:00:00,CRYPTO:ETHUSD,1940.095,2019.5975,1865.2775,1994.215,0.0
2021-07-15 02:00:00,CRYPTO:ETHUSD,1993.8375,2040.375,1880.9425,1917.2275,0.0
2021-07-16 02:00:00,CRYPTO:ETHUSD,1919.32,1964.935,1849.6125,1876.4275,0.0
2021-07-17 02:00:00,CRYPTO:ETHUSD,1876.4475,1918.59,1846.4975,1899.1275,0.0
2021-07-18 02:00:00,CRYPTO:ETHUSD,1899.1075,1993.7825,1878.48,1891.3875,0.0
2021-07-19 02:00:00,CRYPTO:ETHUSD,1891.6675,1918.7025,1804.795,1817.8475,0.0
2021-07-20 02:00:00,CRYPTO:ETHUSD,1818.14,1840.0825,1718.1125,1785.9025,0.0
2021-07-21 02:00:00,CRYPTO:ETHUSD,1787.0375,2033.13,1753.225,1995.5425,0.0
2021-07-22 02:00:00,CRYPTO:ETHUSD,1995.2725,2046.865,1946.2575,2022.6325,0.0
2021-07-23 02:00:00,CRYPTO:ETHUSD,2023.5425,2131.52,1995.6825,2125.2375,0.0
2021-07-24 02:00:00,CRYPTO:ETHUSD,2126.09,2199.7775,2107.525,2186.2975,0.0
2021-07-25 02:00:00,CRYPTO:ETHUSD,2187.0975,2197.9525,2108.285,2193.1475,0.0
2021-07-26 02:00:00,CRYPTO:ETHUSD,2192.2625,2434.015,2174.1925,2228.67,0.0
2021-07-27 02:00:00,CRYPTO:ETHUSD,2228.255,2319.9,2151.63,2302.025,0.0
2021-07-28 02:00:00,CRYPTO:ETHUSD,2300.43,2346.56,2245.0525,2300.1775,0.0
2021-07-29 02:00:00,CRYPTO:ETHUSD,2299.1025,2403.6175,2266.095,2383.1275,0.0
2021-07-30 02:00:00,CRYPTO:ETHUSD,2383.525,2472.51,2317.69,2464.19,0.0
2021-07-31 02:00:00,CRYPTO:ETHUSD,2463.9525,2554.42,2422.62,2530.7125,0.0
